Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
4/30/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,1639,0,0,0,0,0,12,11
3/15/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,68415,0,0,0,3,3,670,601
3/16/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,122874,0,0,0,8,9,1885,1617
3/17/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,62676,0,0,0,3,5,901,771
3/18/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,58180,0,0,0,3,3,1154,1019
3/19/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,41242,0,0,0,1,2,1384,1215
3/20/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,29102,0,0,0,0,0,374,330
3/21/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,22797,0,0,0,0,1,444,403
3/22/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,8369,0,0,0,1,1,256,219
3/23/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,15954,0,0,0,1,1,732,716
3/24/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,3424,0,0,0,0,0,111,94
3/25/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,3370,0,0,0,0,0,137,115
3/26/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,3813,0,0,0,0,1,78,67
3/27/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,6545,0,1,0,0,0,139,111
3/28/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,3721,0,0,0,0,0,67,59
3/29/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,11959,0,0,0,0,0,207,175
3/30/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,29666,0,0,0,1,5,1294,1178
3/31/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,16612,0,0,0,0,1,541,467
4/1/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,18973,0,0,0,0,2,984,832
4/2/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,11696,0,0,0,0,1,365,317
4/3/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,19619,0,1,4,5,5,608,550
4/4/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,13185,0,0,0,0,0,280,261
4/5/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,9108,0,0,0,0,0,178,166
4/6/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,8075,0,0,0,0,1,304,276
4/7/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,15520,0,0,0,1,2,706,652
4/8/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,18916,0,0,1,0,2,948,880
4/9/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,13091,0,0,0,0,1,446,416
4/10/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,26338,0,0,0,0,1,1014,919
4/11/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,44719,0,0,1,0,3,1420,1274
4/12/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,25614,0,0,0,0,1,856,778
4/13/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,23145,0,0,1,1,1,607,560
4/14/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,11408,0,0,0,0,2,650,595
4/22/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,10085,0,0,0,1,2,391,374
4/23/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,51389,0,0,0,1,2,1221,1179
4/24/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,23693,0,0,0,0,0,707,683
4/25/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,12247,0,0,0,0,2,467,443
4/26/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,13834,0,0,1,0,0,460,432
4/27/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,13692,0,0,0,1,1,629,591
4/28/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,11359,0,0,0,0,1,596,567
4/29/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,21526,0,0,0,3,8,741,715
4/30/2023,Zurich ZLF_id_tf_wc_bd_Broad IG_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,bd,Broad IG,vid,Ada apa ini?,Parkiran,35643,0,0,0,2,8,1373,1312
3/15/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,52993,0,0,0,1,1,742,684
3/16/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,99624,0,0,0,2,3,1818,1673
3/17/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,33007,0,0,0,3,4,621,579
3/18/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,19955,0,0,0,2,2,461,443
3/19/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,7311,0,0,0,0,0,134,128
3/20/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,4904,0,0,0,0,0,83,76
3/21/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Ada apa ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Ada apa ini?,Parkiran,6446,0,0,0,0,0,79,75
3/11/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,8485,0,0,0,1,1,107,100
3/12/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,1806,0,0,0,0,0,29,26
3/14/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,27949,0,0,0,1,1,327,293
3/15/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,22945,0,0,0,1,1,240,224
3/16/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,8054,0,0,0,0,0,175,156
3/17/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,16177,0,0,0,1,1,275,242
3/18/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,5609,0,0,0,0,0,125,116
3/19/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,14304,0,0,0,1,1,225,200
3/20/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,27578,0,0,0,3,4,368,324
3/21/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,21832,0,0,1,3,4,346,313
3/22/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,18513,0,0,0,0,0,199,189
3/23/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,11685,0,0,0,0,0,157,149
3/24/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,14672,0,0,0,0,0,215,190
3/25/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,10888,0,0,0,0,0,231,211
3/26/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,11482,0,0,0,0,0,147,129
3/27/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,15405,0,0,0,1,1,368,320
3/28/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,11866,0,0,0,0,0,361,326
3/29/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,15260,0,0,0,2,2,335,289
3/30/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,20565,0,0,1,1,1,416,366
3/31/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,23086,0,0,0,1,1,682,587
4/1/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,24434,0,0,0,0,0,628,565
4/2/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,26948,0,0,3,0,1,623,530
4/3/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,9782,0,0,0,0,0,403,361
4/4/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,31018,0,0,0,1,1,289,267
4/5/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,75021,0,0,0,1,1,726,672
4/6/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,54238,0,0,0,2,2,600,544
4/7/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,10273,0,0,0,1,1,105,100
4/8/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,33353,0,0,0,7,7,355,317
4/9/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,28033,0,0,0,0,1,304,265
4/10/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,38714,0,0,0,1,1,614,547
4/11/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,42166,0,0,0,2,2,469,418
4/12/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,31930,0,0,0,0,1,280,252
4/13/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,16557,0,0,0,0,0,179,162
4/14/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,17728,0,0,0,0,0,126,112
4/22/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,22812,0,0,0,1,2,220,191
4/23/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,25215,0,0,0,2,2,268,243
4/24/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,14684,0,0,0,2,3,254,232
4/25/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,13129,0,0,0,0,0,138,123
4/26/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,39588,0,0,0,3,4,396,350
4/27/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,35489,0,0,0,2,2,438,392
4/28/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,33577,0,0,1,3,6,504,440
4/29/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,36055,0,0,0,1,1,345,311
4/30/2023,Zurich ZLF_id_tf_wc_la_Sign Up_vid_20K dapat apa_Interview_RevoU_10032023,Zurich ZLF,id,tf,wc,la,Sign Up,vid,20K dapat apa,Interview,26085,0,0,0,1,1,353,304
3/11/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,9931,0,0,0,0,0,160,141
3/12/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,15766,0,0,0,2,3,147,130
3/14/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,28679,2,1,0,0,2,355,307
3/15/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,23044,0,0,1,2,2,336,293
3/16/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,12907,0,0,0,0,1,256,222
3/17/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,17722,0,0,0,1,1,588,490
3/18/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,19983,0,0,0,1,1,387,327
3/19/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,22095,0,0,1,2,2,655,552
3/20/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,35999,0,0,0,1,1,908,776
3/21/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,41475,0,0,0,3,4,738,634
3/22/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,26579,0,0,0,2,2,496,450
3/23/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,22413,0,0,0,1,2,449,394
3/24/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,31483,0,0,0,0,0,576,490
3/25/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,18187,0,0,0,1,1,270,248
3/26/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,12465,0,0,0,0,0,195,173
3/27/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,16290,0,0,0,3,3,600,533
3/28/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,25261,0,0,0,3,4,664,575
3/29/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,23847,0,0,0,4,3,639,555
3/30/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,32368,0,0,0,1,2,933,817
3/31/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,41236,0,0,1,1,3,1707,1450
4/1/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,36737,0,0,1,0,0,1366,1168
4/2/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,30483,0,0,0,1,1,938,852
4/3/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,8267,0,0,1,0,0,385,360
4/4/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,18929,0,0,0,0,0,323,292
4/5/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,35643,0,0,0,1,1,660,602
4/6/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,19951,0,0,0,1,0,414,382
4/7/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,8824,0,0,0,0,0,145,139
4/8/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_20K dapat apa_interview_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,20K dapat apa,interview,16881,0,0,0,0,0,360,305
