Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Age,Gender,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
4/17/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,male,8,,,,,,1,1
4/17/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,female,34,,,,,,2,2
4/17/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,female,926,,,,,,35,31
4/17/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,male,2167,,,,,,32,30
4/17/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,male,685,,,,,,31,28
4/17/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,female,772,,,,,,27,23
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,male,43,,,,,,2,2
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,unknown,6,,,,,,1,1
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,unknown,3,,,,,,1,1
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,male,1332,,,,,,59,51
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,female,113,,,,,,3,3
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,female,990,,,,,,56,44
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,male,1040,,,,,,32,28
4/18/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,female,827,,,,,,56,46
4/19/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,male,301,,,,,,18,17
4/19/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,male,9,,,,,,1,1
4/19/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,male,443,,,,,,15,11
4/19/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,female,646,,,,,,25,24
4/19/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,female,3156,,,,,,27,22
4/19/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,female,50,,,,,,2,2
4/20/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,male,717,,,,,,11,11
4/20/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,female,2364,,,,,,43,35
4/20/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,male,2389,,,,,,38,34
4/20/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,female,1378,,,,,,25,24
4/20/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,female,266,,,,,,3,3
4/20/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,male,7,,,,,,1,1
4/21/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,male,2125,,,,,,8,8
4/21/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,female,953,,,,,,15,14
4/21/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,female,1176,,,1,,,26,23
4/21/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,male,647,,,,,,22,20
4/21/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,45-54,male,311,,,,,,2,2
4/22/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,female,4,,,,,,1,1
4/22/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,35-44,female,15,,,,,,1,1
4/22/2023,Zurich ZLF_id_tf_wc_sd_Broad IG_vid_Musibah_video ramadhan_RevoU_14042023,Zurich ZLF,id,tf,wc,sd,Broad IG,vid,Musibah,video ramadhan,25-34,male,58,,,,,,2,2
3/15/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,female,62,,,,,,3,3
3/15/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,448,,,,,,8,7
3/15/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,male,42,,,,,,1,1
3/15/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,female,161,,,,,,3,3
3/16/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,male,180,,,,,,6,6
3/16/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,45-54,female,12,,,,,,1,1
3/16/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,female,887,,,,,,16,13
3/16/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,female,486,,,,,,19,16
3/16/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,379,,,,,,10,7
3/17/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,45-54,female,343,,,,,,2,2
3/17/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,female,28,,,,,,1,1
3/17/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,male,144,,,,,,1,1
3/17/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,female,53,,,,,,2,2
3/17/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,64,,,,,,1,1
3/19/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,female,88,,,,,,1,1
3/19/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,male,229,,,,,,2,2
3/20/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,male,9,,,,,,1,1
3/20/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,female,210,,,,,,3,3
3/21/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,female,194,,,,,,2,1
3/21/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,male,7,,,,,,1,1
3/27/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,41,,,,,,1,1
3/30/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,301,,,,,,1,1
3/31/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,11,,,,,,1,1
4/1/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,male,2,,,,,,1,1
4/2/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,7,,,,,,1,1
4/3/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,25-34,female,36,,,,,,1,1
4/3/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,45-54,female,40,,,,,,1,1
4/3/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,male,401,,,,,,4,4
4/3/2023,Zurich ZLF_id_mf_wc_sd_Healthcare_vid_Ada Apa Ini?_Parkiran_RevoU_14032023,Zurich ZLF,id,mf,wc,sd,Healthcare,vid,Ada Apa Ini?,Parkiran,35-44,female,1416,,,,,,3,3
